,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
2012-01-01 00:00:00,1.0501048174761896,2.459687226440662,2.984206434898419,4.136278631606126,4.526774229916021,318.9086872339199,322.20773784707586,325.5733524878725,321.1555338830119,322.49625712735434,282.83639379819954,0.024977404504536792,0.0,0.024977404504536792,4.867785
2012-01-01 01:00:00,0.7329198270351032,2.2403616580107384,2.846439517347504,3.8017740350099163,4.152692112704902,314.2750438994614,321.1763877762093,328.2204008781715,323.4542936585351,325.0163885627345,282.4507559032012,0.012488702252268396,0.0,0.012488702252268396,4.867785
2012-01-01 02:00:00,0.8302210274311994,2.5029723294092654,3.175130031574127,3.8995824003527435,4.212522290942345,315.6474461386932,322.3072356383394,329.10315780264614,326.5323194207866,328.0838865354175,281.98889123566266,0.0,0.0,0.0,4.867785
2012-01-01 03:00:00,0.8788520380746767,2.7839137131028417,3.563204897853735,4.262997624402704,4.556853775388346,314.53038992484136,321.0027609103399,327.61192044455146,326.39742552106986,327.8864670567516,281.99128576605034,0.0,0.0,0.0,4.867785
2012-01-01 04:00:00,0.8590571149800276,2.887350893393765,3.7329517393891494,4.512808900370052,4.8318684479460785,314.87760142568357,322.0178563948478,329.298792944036,328.5401814881557,329.6974184384586,281.6504099967981,0.0,0.0,0.0,4.868785
2012-01-01 05:00:00,0.8374157795125057,2.9142468706706643,3.7890318487242802,4.6759618068465185,5.017251280981638,313.3562530156901,320.9550052682029,328.70540135062976,328.57351683273134,329.6241660225229,281.5814073557759,0.0,0.0,0.0,4.868785
2012-01-01 06:00:00,0.7967080062131908,2.7138938904729395,3.518222470076353,4.3708698283051195,4.705629863888846,311.7779229013288,320.1812365694774,328.75571561448805,329.8244820815945,330.9550629361337,281.18059052502554,0.0,0.0,0.0,8.34422023428572
2012-01-01 07:00:00,0.8115698442084706,2.452944367035275,3.1125342533853733,3.768215713779541,4.053025858335135,307.69805607945256,315.1774551269575,322.8123118403917,325.7974911410086,327.6518645809684,280.5963941873831,0.0,0.0,0.0,8.34422023428572
2012-01-01 08:00:00,0.9903232766301298,2.338609369945108,2.8397674469003626,3.366735817808362,3.5941535146025387,306.1357849411013,310.89144205643777,315.7392744317307,317.7298129926259,320.73810916687216,281.53895387993447,8.060311858017458,0.0,8.060311858017458,8.34422023428572
2012-01-01 09:00:00,1.3492859016379837,2.291175992562844,2.6232978973806964,3.1042778644683477,3.3276581567499743,305.2696086712656,309.1202877935582,313.05064252256045,313.8018451506892,316.99282312086154,283.41592381426244,71.10219100641996,0.0,71.10219100641996,10.8861028436364
