,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
1990-01-01 00:00:00,2.7016109278064646,4.810185163591821,5.674120898648821,6.213801593733444,7.110658276830685,20.841369923666516,21.36154283211909,21.887885622839256,23.64191040520824,25.203915808584576,287.6282791597167,0.023719948237222767,0.0,0.023719948237222767,32.103
1990-01-01 01:00:00,2.676071719138598,4.6229983581700465,5.422277623686313,5.8691491438457755,6.690729715967659,24.788009885592462,25.78325680584797,26.799353497314247,28.81719581802692,30.501324659223954,287.3292717728338,0.0,0.0,0.0,81.4465
1990-01-01 02:00:00,2.735447308033252,4.4981517712430605,5.230089931850474,5.695410864144312,6.398295982887398,27.29940579241757,28.75542366401253,30.23988468418527,32.47385041820754,33.92721401990074,287.292350753604,0.0,0.0,0.0,81.4465
1990-01-01 03:00:00,2.5906534017358998,4.368000061828784,5.103376297705662,5.511666883377343,6.127180135973233,31.4290300552751,33.062847845965614,34.725250556936025,37.07545345597366,38.2059530234833,287.2555384175715,45.15818661787386,0.0,45.15818661787386,81.4465
1990-01-01 04:00:00,3.118562679358889,4.100745224943785,4.582271097523512,5.19507207645689,5.784928297448086,35.75769140879498,37.0416046749116,38.355791616746004,41.572741433866824,42.389654189644496,289.43427578876765,232.10814094141918,239.8991190170061,145.82651268666564,32.103
1990-01-01 05:00:00,3.462911402023834,3.6699727696970608,3.9486717686701907,4.300910070509249,4.96092710634834,38.65060204696244,39.34573286489573,40.052666069233,42.240485475946066,43.85496482003876,292.39797630345396,433.56372507560826,494.4954339181373,178.9703398950796,32.103
1990-01-01 06:00:00,3.3285801859439017,3.3650347211889744,3.5912739872208794,3.8337441340783913,4.479524673099518,36.73863970852032,37.47767539365879,38.22770322607385,40.08398094519989,42.34150179790042,294.6995022158312,596.3324603016368,701.474954717285,158.36487373054996,32.103
1990-01-01 07:00:00,3.161311777770965,3.157310635800675,3.361847116658129,3.5222827163218096,4.049446202379259,27.600217590851727,28.3681324490291,29.1581772933007,30.788704581755123,31.998155660158012,295.69312472053855,700.5673155551779,843.8163326574626,126.18909161754357,32.103
1990-01-01 08:00:00,3.3320196515271423,3.3247958688692423,3.5387245074506777,3.692746708421002,4.224538491559464,13.270941089205653,14.153343688387027,15.054546716110698,16.610994189281346,17.696371943093084,296.4347651418631,735.4119337783276,938.8532759921828,96.96184661817176,32.103
1990-01-01 09:00:00,3.5823528394991393,3.572708140519063,3.8032420941582212,3.9756880378065844,4.521641821927591,276.00873904787073,141.60400205885637,4.456080887721647,5.771649837576268,6.529437596409897,297.53236309556985,698.2177685727529,975.2722340262484,91.19059217776976,32.103
1990-01-01 10:00:00,3.5896759834210354,3.6104663537300175,3.848863488843385,4.034037215537815,4.588206375371016,240.79010460930047,241.87907002611024,242.99089305580512,244.83187442998556,245.5902975478404,297.3365554714117,592.3895108675387,951.7853438381699,105.29110776294857,32.103
1990-01-01 11:00:00,3.585183089430399,3.7038474878712333,3.9662312693800392,4.19254855165385,4.779990277587196,287.8932286428263,288.8872930827494,289.90018023442724,241.28444605183475,241.97161759806053,297.3797816236136,428.2947201091109,862.0190422630558,121.73226493166771,32.103
1990-01-01 12:00:00,3.2711846485837173,3.6103379869707375,3.9119415650565563,4.174240198417184,4.7938627860008305,241.16731235268347,242.00250795554095,242.86182437774093,245.14497496132782,245.86599658302083,297.3228412330213,226.77681809515582,555.3393518057472,135.35023424478297,81.4465
1990-01-01 13:00:00,2.1908940786554263,3.41638956935956,3.9352284886572995,4.237830103240024,4.921810514537321,275.3560254750966,141.27956286381186,4.469530417527779,6.964349428557537,7.420901073074001,297.08222645694724,42.275444866897345,0.0,42.275444866897345,81.4465
